index,init_x,init_y,init_z,target_x,target_y,target_z,init_distance,target_width_diameter,target_accuracy,movement_time,episode_successful,dist_to_target
386,0.548135479,0.093185581,0.160066642,0.55,0.072825155,0.131773399,0.034907463,0.01,0,0.07,TRUE,0.02025848
387,0.548427978,0.086483214,0.146652653,0.55,0.070144461,0.107351359,0.042591288,0.01,0,0.08,TRUE,0.02173268
388,0.547560311,0.076628233,0.127950335,0.55,0.070832039,0.082458972,0.045923981,0.01,0,0.1,TRUE,0.02150734
389,0.547329747,0.071243389,0.103795942,0.55,0.074862748,0.059064183,0.044957316,0.01,0,0.09,TRUE,0.01993225
390,0.549514844,0.070688129,0.078548327,0.55,0.081765261,0.040444653,0.039684104,0.01,0,0.09,TRUE,0.01758007
391,0.549461297,0.075817721,0.056979328,0.55,0.090281163,0.029044723,0.031461461,0.01,0,0.08,TRUE,0.01302635
392,0.549370893,0.082342288,0.039353181,0.55,0.099977711,0.025000021,0.022746805,0.01,0,0.08,TRUE,0.00898879
393,0.548355593,0.092096283,0.028997191,0.55,0.109976589,0.029268657,0.017957815,0.01,0,0.07,TRUE,0.00895608
394,0.547757311,0.102153886,0.025528731,0.55,0.119376378,0.042742033,0.024452846,0.01,0,0.07,TRUE,0.0151816
395,0.547094286,0.11238093,0.029585226,0.55,0.125510389,0.060533236,0.033743224,0.01,0,0.07,TRUE,0.01945642
396,0.545678257,0.122035258,0.041883883,0.55,0.129183456,0.082620796,0.041584495,0.01,0,0.08,TRUE,0.02111221
397,0.546192432,0.13061908,0.061904453,0.55,0.129813963,0.108339523,0.046597871,0.01,0,0.08,TRUE,0.022505
398,0.546274465,0.134662935,0.086681198,0.55,0.126952488,0.132935866,0.047040674,0.01,0,0.1,TRUE,0.02279438
399,0.54773831,0.137301731,0.112752668,0.55,0.121066503,0.15339724,0.043825553,0.01,0,0.12,TRUE,0.01993756
400,0.551256798,0.130996713,0.136154333,0.55,0.113156692,0.167402775,0.03600432,0.01,0,0.15,TRUE,0.01628551
401,0.556096193,0.121432642,0.154770948,0.55,0.103897282,0.17436444,0.026991801,0.01,0,0.18,TRUE,0.01045833
402,0.551698393,0.111216513,0.167089766,0.55,0.094065626,0.173517991,0.018394552,0.01,0,0.22,TRUE,0.00906427
403,0.547948216,0.10193224,0.169509559,0.55,0.08517744,0.165206006,0.017419923,0.01,0,0.1,TRUE,0.01290253
404,0.548018961,0.097893376,0.164280897,0.55,0.076870391,0.14776382,0.02680866,0.01,0,0.07,TRUE,0.01771386
405,0.548077428,0.09190676,0.156928549,0.55,0.071786837,0.125497234,0.037368905,0.01,0,0.08,TRUE,0.02024735
406,0.549517223,0.083008915,0.142343218,0.55,0.070000563,0.100459546,0.043859917,0.01,0,0.09,TRUE,0.02136107
407,0.548053746,0.073934121,0.121364916,0.55,0.071667704,0.075342214,0.046119559,0.01,0,0.09,TRUE,0.02185643
408,0.548837393,0.070228664,0.097120206,0.55,0.076425179,0.053616557,0.043958115,0.01,0,0.09,TRUE,0.0190068
409,0.550654819,0.075462066,0.072587639,0.55,0.084046821,0.036483463,0.037116551,0.01,0,0.09,TRUE,0.01653039
410,0.551474845,0.081551275,0.052757705,0.55,0.093008413,0.027065195,0.028169953,0.01,0,0.09,TRUE,0.01103186
411,0.549178916,0.085797656,0.03537379,0.55,0.10326056,0.025444285,0.02010528,0.01,0,0.08,TRUE,0.00907569
412,0.547814905,0.09452555,0.026581401,0.55,0.112793286,0.032161413,0.019225539,0.01,0,0.07,TRUE,0.00985847
413,0.547709538,0.105185163,0.026325346,0.55,0.121614624,0.047989903,0.027286012,0.01,0,0.07,TRUE,0.01540355
414,0.547814531,0.115854662,0.033871978,0.55,0.127280053,0.068795163,0.036809573,0.01,0,0.08,TRUE,0.0188009
415,0.546767643,0.127073416,0.05027536,0.55,0.129922411,0.094609424,0.044542947,0.01,0,0.09,TRUE,0.02099198
416,0.54687875,0.132514493,0.074013254,0.55,0.128804716,0.120959531,0.047195949,0.01,0,0.1,TRUE,0.02127296
417,0.547989859,0.13231177,0.100074159,0.55,0.124253303,0.14414304,0.044844685,0.01,0,0.11,TRUE,0.02116783
418,0.549044823,0.133498983,0.125125096,0.55,0.117207094,0.161436751,0.03981048,0.01,0,0.13,TRUE,0.01783994
419,0.554619857,0.126150118,0.146707781,0.55,0.108378221,0.172015858,0.031267909,0.01,0,0.2,TRUE,0.01415309
420,0.554586613,0.118151159,0.162863664,0.55,0.099019343,0.174959919,0.023095082,0.01,0,0.19,TRUE,0.00912043
421,0.54893296,0.107139819,0.17094725,0.55,0.089523266,0.170277932,0.017661526,0.01,0,0.15,TRUE,0.00969014
422,0.547938486,0.098486084,0.16722557,0.55,0.079429676,0.154592913,0.022956057,0.01,0,0.07,TRUE,0.01520061
423,0.549443141,0.092353919,0.162574912,0.55,0.073408865,0.134723148,0.033688959,0.01,0,0.08,TRUE,0.01848112
424,0.549576313,0.084458295,0.149531334,0.55,0.070275106,0.110133685,0.041875018,0.01,0,0.08,TRUE,0.02065893
425,0.548838405,0.073794745,0.130457422,0.55,0.070640945,0.084579668,0.046000697,0.01,0,0.09,TRUE,0.02243945
426,0.549004988,0.071205435,0.106989937,0.55,0.074183551,0.061797338,0.045301548,0.01,0,0.09,TRUE,0.01977869
427,0.550260434,0.073286212,0.081553942,0.55,0.080888701,0.042187899,0.040094277,0.01,0,0.09,TRUE,0.01660404
428,0.55042246,0.077528006,0.058442789,0.55,0.089854237,0.029419218,0.031535411,0.01,0,0.08,TRUE,0.01335555
429,0.5495631,0.082865144,0.040791658,0.55,0.099370513,0.025016512,0.02283579,0.01,0,0.08,TRUE,0.00922315
430,0.549083839,0.091839809,0.030262046,0.55,0.109150303,0.028573817,0.017416736,0.01,0,0.06,TRUE,0.00989185
431,0.547540444,0.099987603,0.025773081,0.55,0.117622842,0.03930427,0.022363903,0.01,0,0.08,TRUE,0.0134434
432,0.545855648,0.110928646,0.028407621,0.55,0.124762825,0.057661891,0.032624722,0.01,0,0.08,TRUE,0.01669028
433,0.546755783,0.122114281,0.041505598,0.55,0.129144658,0.082218527,0.041442656,0.01,0,0.08,TRUE,0.02262103
434,0.546652586,0.130371149,0.05988018,0.55,0.129899252,0.106141413,0.046384583,0.01,0,0.08,TRUE,0.02375243
435,0.546883996,0.135712169,0.083323038,0.55,0.127492249,0.130018354,0.047515567,0.01,0,0.09,TRUE,0.02212733
436,0.549536729,0.136487116,0.109807056,0.55,0.121851378,0.151388063,0.044084006,0.01,0,0.12,TRUE,0.01954256
437,0.552016693,0.13081996,0.134142512,0.55,0.113894718,0.166470709,0.036546453,0.01,0,0.14,TRUE,0.01732704
438,0.556352933,0.12315675,0.153276719,0.55,0.10494333,0.173974805,0.028293094,0.01,0,0.19,TRUE,0.01130693
439,0.552434867,0.113675556,0.167217124,0.55,0.095120673,0.174001358,0.019905731,0.01,0,0.16,TRUE,0.00849856
440,0.549810234,0.102740362,0.170242386,0.55,0.085893375,0.166191159,0.017328284,0.01,0,0.11,TRUE,0.01300086
441,0.548554811,0.098739005,0.164804239,0.55,0.078344807,0.151904517,0.024174671,0.01,0,0.06,TRUE,0.01748988
442,0.547866437,0.093789563,0.159829374,0.55,0.072887584,0.132104994,0.034786291,0.01,0,0.07,TRUE,0.02030145
443,0.548871256,0.086412402,0.147203142,0.55,0.070172984,0.108042501,0.042409297,0.01,0,0.09,TRUE,0.02084345
444,0.550673227,0.077498138,0.127544769,0.55,0.070858946,0.08218165,0.045851332,0.01,0,0.09,TRUE,0.02321587
445,0.550365248,0.071605532,0.105382641,0.55,0.074517154,0.060422184,0.045056117,0.01,0,0.09,TRUE,0.01987619
446,0.549368566,0.071521457,0.08006118,0.55,0.08130647,0.041340393,0.039943016,0.01,0,0.08,TRUE,0.01797861
447,0.550109826,0.076833393,0.058753318,0.55,0.089639878,0.029614105,0.031829417,0.01,0,0.08,TRUE,0.01363328
448,0.549581396,0.08510626,0.042464681,0.55,0.09909908,0.025033827,0.022356407,0.01,0,0.07,TRUE,0.00969739
449,0.549423363,0.090638824,0.029738177,0.55,0.108677654,0.028206097,0.018112956,0.01,0,0.07,TRUE,0.00882155
450,0.548515016,0.100220274,0.026184403,0.55,0.117830496,0.039684506,0.022239107,0.01,0,0.07,TRUE,0.01304114
451,0.546972715,0.110941605,0.029033211,0.55,0.124944848,0.058335076,0.032616784,0.01,0,0.08,TRUE,0.0175654
452,0.54579781,0.122830264,0.041411322,0.55,0.129172196,0.082503041,0.041790046,0.01,0,0.08,TRUE,0.02128461
453,0.54669405,0.131149995,0.061569963,0.55,0.129823837,0.10811585,0.046681984,0.01,0,0.08,TRUE,0.02369134
454,0.546625913,0.136312508,0.085581602,0.55,0.127118746,0.132071564,0.047510275,0.01,0,0.09,TRUE,0.0216534
455,0.54855453,0.13677219,0.112743055,0.55,0.121059717,0.153413968,0.043624469,0.01,0,0.12,TRUE,0.01863881
456,0.551173171,0.129726254,0.136954315,0.55,0.112747428,0.16789252,0.035310471,0.01,0,0.14,TRUE,0.01621564
457,0.556293115,0.121577821,0.15583566,0.55,0.103411509,0.174513489,0.026804467,0.01,0,0.18,TRUE,0.01123388
458,0.55324087,0.111922534,0.167936309,0.55,0.093940184,0.173454009,0.019086989,0.01,0,0.16,TRUE,0.00847801
459,0.549207025,0.1017914,0.170354601,0.55,0.084712908,0.164532201,0.01806112,0.01,0,0.08,TRUE,0.01224819
460,0.550076437,0.096853139,0.166153039,0.55,0.077005965,0.148171203,0.026781758,0.01,0,0.07,TRUE,0.01771781
461,0.549730524,0.091569714,0.158258087,0.55,0.07204685,0.127228366,0.036661403,0.01,0,0.08,TRUE,0.01967877
462,0.549365108,0.083070134,0.14351757,0.55,0.070009884,0.101925047,0.043599441,0.01,0,0.09,TRUE,0.0213601
463,0.549418001,0.075462574,0.122569259,0.55,0.071479808,0.0767354,0.046010257,0.01,0,0.09,TRUE,0.02235683
464,0.548917306,0.072450472,0.099044896,0.55,0.075959064,0.055136778,0.044061381,0.01,0,0.09,TRUE,0.02039986
465,0.5501029,0.07349628,0.075387171,0.55,0.08294825,0.038293141,0.038279464,0.01,0,0.08,TRUE,0.01745462
466,0.549549412,0.078211128,0.055086602,0.55,0.091422689,0.028130772,0.030022743,0.01,0,0.08,TRUE,0.01186367
467,0.548429011,0.084803468,0.037850056,0.55,0.101544708,0.025099488,0.021102467,0.01,0,0.08,TRUE,0.00842786
468,0.549569493,0.093616827,0.027926521,0.55,0.111560467,0.030792179,0.018176126,0.01,0,0.07,TRUE,0.00996388
469,0.548546136,0.103138695,0.025669779,0.55,0.120124454,0.044378154,0.02531073,0.01,0,0.08,TRUE,0.01422117
470,0.546810155,0.114434052,0.031741465,0.55,0.12653797,0.065023567,0.035558096,0.01,0,0.08,TRUE,0.01884118
471,0.546122135,0.124260753,0.046726939,0.55,0.129698952,0.089401581,0.043194177,0.01,0,0.08,TRUE,0.02226893
472,0.54640843,0.131487637,0.067497092,0.55,0.129449206,0.114305651,0.04699038,0.01,0,0.08,TRUE,0.02284478
473,0.548271901,0.134089572,0.092003974,0.55,0.125976252,0.137519521,0.046265293,0.01,0,0.1,TRUE,0.02171176
474,0.548705636,0.134945853,0.117789563,0.55,0.119565285,0.156855059,0.042004169,0.01,0,0.13,TRUE,0.01950203
475,0.553507849,0.131129316,0.141548289,0.55,0.111087446,0.169689873,0.034726508,0.01,0,0.14,TRUE,0.01516134
476,0.556000637,0.119534592,0.158621703,0.55,0.101563946,0.174898017,0.024977393,0.01,0,0.19,TRUE,0.00977053
477,0.551242686,0.10940867,0.169207731,0.55,0.091910981,0.172222217,0.017798891,0.01,0,0.15,TRUE,0.00850339
478,0.548646871,0.099885644,0.169598982,0.55,0.082198676,0.160369324,0.019996159,0.01,0,0.08,TRUE,0.01286151
479,0.548839259,0.094224188,0.164780477,0.55,0.074818326,0.14076482,0.030898003,0.01,0,0.07,TRUE,0.01884278
480,0.550001878,0.088485501,0.153736273,0.55,0.070889197,0.118124764,0.03972165,0.01,0,0.08,TRUE,0.02149701
481,0.550543068,0.080398187,0.137396647,0.55,0.070104731,0.093738554,0.044858436,0.01,0,0.09,TRUE,0.02178292
482,0.547946039,0.072526348,0.115288792,0.55,0.072617937,0.069358668,0.045976118,0.01,0,0.09,TRUE,0.02232451
483,0.549764434,0.070808011,0.091608446,0.55,0.077862671,0.049382644,0.042811705,0.01,0,0.09,TRUE,0.01832989
484,0.550640827,0.074642053,0.067415999,0.55,0.085923032,0.033769391,0.035493174,0.01,0,0.09,TRUE,0.01498932
485,0.550032263,0.080213055,0.047628496,0.55,0.095262431,0.025941094,0.026397503,0.01,0,0.08,TRUE,0.01124836
486,0.548275478,0.087882146,0.034252712,0.55,0.104750557,0.025946294,0.018881574,0.01,0,0.07,TRUE,0.009427
487,0.547415371,0.095722512,0.026772425,0.55,0.113685985,0.033259185,0.019272901,0.01,0,0.07,TRUE,0.01144835
488,0.546442835,0.105626096,0.025948275,0.55,0.121770536,0.048397932,0.027879805,0.01,0,0.08,TRUE,0.01557418
489,0.546088298,0.117111351,0.034061069,0.55,0.127504453,0.070051598,0.037664786,0.01,0,0.08,TRUE,0.01913287
490,0.546574078,0.125947596,0.051292441,0.55,0.129941836,0.095331983,0.044352814,0.01,0,0.08,TRUE,0.02190949
491,0.546073539,0.133907786,0.074145194,0.55,0.128767108,0.121279906,0.047576515,0.01,0,0.09,TRUE,0.02329276
492,0.547835185,0.137564393,0.099821246,0.55,0.124311,0.143944231,0.046121325,0.01,0,0.1,TRUE,0.02252452
493,0.550507525,0.135501421,0.124402712,0.55,0.117530468,0.160862688,0.040651476,0.01,0,0.13,TRUE,0.01790131
494,0.553739885,0.127764391,0.146659272,0.55,0.108611422,0.171843728,0.031860317,0.01,0,0.2,TRUE,0.01409184
495,0.552991617,0.119374525,0.163253861,0.55,0.099185639,0.174972362,0.02353432,0.01,0,0.17,TRUE,0.00911266
496,0.549393574,0.107058453,0.170423568,0.55,0.089730084,0.170468469,0.017339035,0.01,0,0.13,TRUE,0.01036692
497,0.547933696,0.09952157,0.167761036,0.55,0.081415658,0.158876047,0.02027404,0.01,0,0.07,TRUE,0.01411066
498,0.548955815,0.094732768,0.163423014,0.55,0.074474701,0.139406466,0.031436829,0.01,0,0.07,TRUE,0.01892206
499,0.549999264,0.087709103,0.152930327,0.55,0.070734499,0.116494404,0.040195941,0.01,0,0.09,TRUE,0.02034093
500,0.549047269,0.078523567,0.13526076,0.55,0.070226049,0.090810382,0.045228228,0.01,0,0.09,TRUE,0.02140956
501,0.549658761,0.072953233,0.112042789,0.55,0.073182414,0.066382941,0.045661698,0.01,0,0.09,TRUE,0.0222161
502,0.549318351,0.072045812,0.088559469,0.55,0.0787334,0.047100819,0.042000097,0.01,0,0.09,TRUE,0.0179115
503,0.548739272,0.074832182,0.064536788,0.55,0.087059555,0.032336084,0.034467136,0.01,0,0.08,TRUE,0.0153661
504,0.549789385,0.079450349,0.045684211,0.55,0.096062478,0.02564881,0.02602738,0.01,0,0.08,TRUE,0.01015504
505,0.549953395,0.087929042,0.031729088,0.55,0.106169089,0.026602864,0.018946759,0.01,0,0.07,TRUE,0.00941817
506,0.549162192,0.096844979,0.025572795,0.55,0.114949293,0.034975071,0.020417417,0.01,0,0.07,TRUE,0.01118994
507,0.547757805,0.107721849,0.026731814,0.55,0.12305232,0.052003219,0.029642785,0.01,0,0.07,TRUE,0.01742812
508,0.546377029,0.118339323,0.035620267,0.55,0.127962151,0.072829463,0.038603743,0.01,0,0.07,TRUE,0.02153706
509,0.545535661,0.126958382,0.05178411,0.55,0.129962637,0.096258035,0.04479828,0.01,0,0.08,TRUE,0.02267232
510,0.545388641,0.134140471,0.074456316,0.55,0.128727637,0.121610599,0.047687418,0.01,0,0.09,TRUE,0.02166655
511,0.548074141,0.135867843,0.10124524,0.55,0.123983488,0.145054989,0.045433918,0.01,0,0.1,TRUE,0.0222849
512,0.550691638,0.133947384,0.125133668,0.55,0.117224625,0.161406041,0.039947642,0.01,0,0.13,TRUE,0.01873817
513,0.556222071,0.12721838,0.146827646,0.55,0.10846835,0.171949942,0.031959467,0.01,0,0.15,TRUE,0.01382378
514,0.555074702,0.115929701,0.161477482,0.55,0.099060179,0.174963188,0.022185528,0.01,0,0.21,TRUE,0.00889313
515,0.550056496,0.106530776,0.17013879,0.55,0.089488288,0.17024528,0.017042914,0.01,0,0.16,TRUE,0.01030287
516,0.548118985,0.098876192,0.166440275,0.55,0.079678811,0.155172982,0.02233897,0.01,0,0.07,TRUE,0.01555177
517,0.548835082,0.093057993,0.163015054,0.55,0.073748749,0.136303568,0.03298041,0.01,0,0.07,TRUE,0.01911688
518,0.550150816,0.0863528,0.150676122,0.55,0.070428288,0.112627814,0.041246655,0.01,0,0.08,TRUE,0.0218287
519,0.548591201,0.077911292,0.133085387,0.55,0.070370597,0.088247745,0.04548913,0.01,0,0.09,TRUE,0.02196308
520,0.550070921,0.071571726,0.110177839,0.55,0.073547599,0.06462076,0.045599962,0.01,0,0.09,TRUE,0.02166213
521,0.549259831,0.071183743,0.086140798,0.55,0.079420788,0.045428028,0.041544271,0.01,0,0.09,TRUE,0.01697319
522,0.549315645,0.075461486,0.061918778,0.55,0.088170256,0.031077165,0.033364447,0.01,0,0.09,TRUE,0.01311474
523,0.550792685,0.081964759,0.042603653,0.55,0.098185226,0.025137351,0.023849603,0.01,0,0.08,TRUE,0.00886219
524,0.549459287,0.091053784,0.030370754,0.55,0.108594629,0.028143704,0.017689922,0.01,0,0.07,TRUE,0.00885829
525,0.548232895,0.100226845,0.025835719,0.55,0.117830147,0.039683862,0.022467087,0.01,0,0.07,TRUE,0.01450131
526,0.546078163,0.110264762,0.027950488,0.55,0.124413728,0.05641317,0.032026526,0.01,0,0.07,TRUE,0.01912979
527,0.545732818,0.120796222,0.038119625,0.55,0.128612168,0.077452296,0.040328116,0.01,0,0.07,TRUE,0.02255887
528,0.546759456,0.129193593,0.055134959,0.55,0.129998665,0.1007075,0.045694701,0.01,0,0.08,TRUE,0.02201673
529,0.547321475,0.134606073,0.079345535,0.55,0.128097338,0.126284451,0.04746367,0.01,0,0.09,TRUE,0.02409975
530,0.547370685,0.135414863,0.103473523,0.55,0.123452314,0.14676998,0.044995545,0.01,0,0.11,TRUE,0.02125908
531,0.551090755,0.133887453,0.128280345,0.55,0.116169569,0.163173622,0.039149125,0.01,0,0.13,TRUE,0.01819642
532,0.554717423,0.127788787,0.149988433,0.55,0.107185763,0.172816757,0.031110626,0.01,0,0.16,TRUE,0.01320238
533,0.554268127,0.115894384,0.163858752,0.55,0.097770069,0.174792522,0.021592939,0.01,0,0.21,TRUE,0.0088274
534,0.548496521,0.105212714,0.17029034,0.55,0.088341665,0.169105139,0.016979324,0.01,0,0.13,TRUE,0.01120837
535,0.548216676,0.098966392,0.166012826,0.55,0.079610031,0.155014156,0.022334271,0.01,0,0.07,TRUE,0.01582666
536,0.549295902,0.094537586,0.160225242,0.55,0.073202022,0.133714648,0.034036945,0.01,0,0.07,TRUE,0.02104199
537,0.549947574,0.08757252,0.149085117,0.55,0.070332998,0.111143654,0.041674434,0.01,0,0.09,TRUE,0.02067249
538,0.548314572,0.077776188,0.130355895,0.55,0.070586621,0.085240869,0.045715381,0.01,0,0.09,TRUE,0.02250705
539,0.548933694,0.073051288,0.10758714,0.55,0.074046059,0.0623841,0.045226557,0.01,0,0.09,TRUE,0.01952303
540,0.550940639,0.072488285,0.081822139,0.55,0.080777195,0.042419418,0.040276113,0.01,0,0.09,TRUE,0.01710424
541,0.549675808,0.076400838,0.05895113,0.55,0.089505926,0.029738239,0.032019391,0.01,0,0.09,TRUE,0.01231496
542,0.548833179,0.082933282,0.040087018,0.55,0.099761597,0.025002368,0.022629633,0.01,0,0.08,TRUE,0.00847904
543,0.549203644,0.091809772,0.027835821,0.55,0.110343654,0.029598969,0.018634582,0.01,0,0.07,TRUE,0.00990592
544,0.548385528,0.10194139,0.02460671,0.55,0.119103104,0.042170972,0.024609637,0.01,0,0.08,TRUE,0.01417388
545,0.54713211,0.112485033,0.029969524,0.55,0.125641417,0.061067547,0.033888084,0.01,0,0.08,TRUE,0.01737342
546,0.546944604,0.123751772,0.044069624,0.55,0.129478444,0.086075793,0.042504687,0.01,0,0.08,TRUE,0.02265897
547,0.547030432,0.130586795,0.06363961,0.55,0.12972412,0.110147877,0.046610958,0.01,0,0.08,TRUE,0.02340344
548,0.54674017,0.134880498,0.087553491,0.55,0.126797701,0.133716022,0.046978052,0.01,0,0.1,TRUE,0.02174248
549,0.548301092,0.134962631,0.113636604,0.55,0.120774476,0.154107598,0.042919592,0.01,0,0.12,TRUE,0.02035476
550,0.552733178,0.131892402,0.137277931,0.55,0.112805757,0.16782388,0.036122365,0.01,0,0.16,TRUE,0.01696331
551,0.55595634,0.1236912,0.156257415,0.55,0.103646721,0.174443831,0.0277129,0.01,0,0.16,TRUE,0.01094975
552,0.552988218,0.11097123,0.166872895,0.55,0.094066718,0.173518542,0.018408058,0.01,0,0.2,TRUE,0.00884082
553,0.547678406,0.10145082,0.169247095,0.55,0.084595774,0.164357878,0.017702735,0.01,0,0.08,TRUE,0.01260666
554,0.546093766,0.096555035,0.165161104,0.55,0.076253533,0.145832938,0.028301725,0.01,0,0.06,TRUE,0.01753944
555,0.54852705,0.08920564,0.157567727,0.55,0.071593958,0.124121666,0.037828296,0.01,0,0.08,TRUE,0.0195755
556,0.550474543,0.081917592,0.140746878,0.55,0.070009161,0.098146646,0.044235909,0.01,0,0.09,TRUE,0.02231606
557,0.547771024,0.075898049,0.11955597,0.55,0.071892981,0.07378032,0.046004555,0.01,0,0.09,TRUE,0.02267514
558,0.547007642,0.070927224,0.096236392,0.55,0.076649574,0.052912475,0.043802525,0.01,0,0.1,TRUE,0.01844942
559,0.549809986,0.075472245,0.071323311,0.55,0.084510499,0.035770171,0.036684491,0.01,0,0.1,TRUE,0.01493919
560,0.549621865,0.08170103,0.050437937,0.55,0.094163041,0.026433282,0.027049366,0.01,0,0.09,TRUE,0.01080208
561,0.549121997,0.086841686,0.034327067,0.55,0.104257805,0.025759214,0.019429365,0.01,0,0.07,TRUE,0.00879142
562,0.547722133,0.095780676,0.026247676,0.55,0.113898402,0.033534105,0.019660436,0.01,0,0.07,TRUE,0.01108381
563,0.54713294,0.106047088,0.026254837,0.55,0.122084931,0.049239792,0.028173403,0.01,0,0.07,TRUE,0.01624897
564,0.547190956,0.116825346,0.034124397,0.55,0.127477203,0.069895671,0.037429092,0.01,0,0.07,TRUE,0.0204197
565,0.545867335,0.125245523,0.050023454,0.55,0.129891113,0.093615751,0.044033496,0.01,0,0.07,TRUE,0.0238325
566,0.545162324,0.132433223,0.070418277,0.55,0.129180514,0.117410051,0.047351981,0.01,0,0.09,TRUE,0.02300553
567,0.54672378,0.136565312,0.095869732,0.55,0.125174245,0.140793487,0.0464611,0.01,0,0.1,TRUE,0.02271448
568,0.549060482,0.135660786,0.120666459,0.55,0.11871411,0.158618582,0.041574465,0.01,0,0.13,TRUE,0.01961668
569,0.555888703,0.129430901,0.143279491,0.55,0.110215904,0.17051752,0.033849714,0.01,0,0.17,TRUE,0.01533461
570,0.555508445,0.120385098,0.160448027,0.55,0.100864549,0.17496885,0.024944922,0.01,0,0.18,TRUE,0.00983832
571,0.549885204,0.109557212,0.170362666,0.55,0.091386554,0.171842212,0.018231156,0.01,0,0.16,TRUE,0.00909925
572,0.547972623,0.099555081,0.168383713,0.55,0.08157929,0.159196571,0.020288984,0.01,0,0.07,TRUE,0.01422907
573,0.549095039,0.095044334,0.163706579,0.55,0.074722962,0.140394257,0.030939319,0.01,0,0.08,TRUE,0.01842995
574,0.549732067,0.089262168,0.151716927,0.55,0.070671128,0.115775227,0.040466089,0.01,0,0.08,TRUE,0.0223107
575,0.547478253,0.079402123,0.136151145,0.55,0.07016944,0.092040066,0.045137445,0.01,0,0.09,TRUE,0.02198067
576,0.548780028,0.070226658,0.113986778,0.55,0.072870706,0.067984241,0.046094607,0.01,0,0.09,TRUE,0.02135032
577,0.551125424,0.07197339,0.089285984,0.55,0.078524707,0.047630413,0.042182614,0.01,0,0.09,TRUE,0.01808651
578,0.550580669,0.075728538,0.065490039,0.55,0.086758039,0.032701668,0.034598617,0.01,0,0.09,TRUE,0.01365385
579,0.549649657,0.080166325,0.044653835,0.55,0.096723567,0.025448634,0.02535951,0.01,0,0.08,TRUE,0.00903598
580,0.549713704,0.089869604,0.03132997,0.55,0.107383767,0.027307154,0.017972505,0.01,0,0.07,TRUE,0.00825795
581,0.548859669,0.099298612,0.026072807,0.55,0.117006295,0.038214791,0.021500934,0.01,0,0.08,TRUE,0.01261385
582,0.547249584,0.109529,0.0284355,0.55,0.124295317,0.056001595,0.03139265,0.01,0,0.08,TRUE,0.01767055
583,0.547096619,0.120709116,0.038944109,0.55,0.128725101,0.078368345,0.040335543,0.01,0,0.08,TRUE,0.02057835
584,0.546059495,0.130013817,0.058211957,0.55,0.129951369,0.104268689,0.046225037,0.01,0,0.08,TRUE,0.02263631
585,0.54660952,0.134402561,0.08233483,0.55,0.127663789,0.129016674,0.047287429,0.01,0,0.08,TRUE,0.02323103
586,0.547298236,0.135361051,0.107265043,0.55,0.122503536,0.149597811,0.044324694,0.01,0,0.11,TRUE,0.02018019
587,0.550853019,0.131083082,0.131352163,0.55,0.11493093,0.165051293,0.037379821,0.01,0,0.14,TRUE,0.01749657
588,0.554737548,0.125504025,0.151940405,0.55,0.105967385,0.173501289,0.029478744,0.01,0,0.17,TRUE,0.01256608
589,0.553079444,0.115497086,0.165911287,0.55,0.096539014,0.174499227,0.021039111,0.01,0,0.17,TRUE,0.00874082
590,0.549882174,0.103812431,0.16965304,0.55,0.087339219,0.167993778,0.016556985,0.01,0,0.11,TRUE,0.01202713
591,0.548649821,0.099004912,0.165397518,0.55,0.079288744,0.154258864,0.022685234,0.01,0,0.07,TRUE,0.01646146
592,0.547528802,0.09421229,0.160751994,0.55,0.073295549,0.134175311,0.03391072,0.01,0,0.07,TRUE,0.02054716
593,0.548774368,0.087542212,0.148930514,0.55,0.070319574,0.110917962,0.041750156,0.01,0,0.09,TRUE,0.02035016
594,0.549116585,0.076697611,0.130222601,0.55,0.070615476,0.084885908,0.045751377,0.01,0,0.1,TRUE,0.02165001
595,0.548982687,0.072143488,0.10645795,0.55,0.074286635,0.061365265,0.045155047,0.01,0,0.09,TRUE,0.02020014
596,0.550322467,0.073920124,0.081559505,0.55,0.080907658,0.042148765,0.040026692,0.01,0,0.09,TRUE,0.01671342
597,0.550535679,0.077475142,0.05849714,0.55,0.089824113,0.029446327,0.031571091,0.01,0,0.09,TRUE,0.01223769
598,0.549727724,0.083582864,0.039969331,0.55,0.100012573,0.025000007,0.022228139,0.01,0,0.08,TRUE,0.00869551
599,0.549848965,0.092156659,0.028724753,0.55,0.110151434,0.029424315,0.018009002,0.01,0,0.07,TRUE,0.00853485
600,0.54864197,0.102171383,0.026719083,0.55,0.119575064,0.043165983,0.023984013,0.01,0,0.07,TRUE,0.01403044
601,0.547336096,0.112613836,0.031279097,0.55,0.126024833,0.062691481,0.034259146,0.01,0,0.08,TRUE,0.01824335
602,0.546875072,0.12271249,0.045025606,0.55,0.129523278,0.086682699,0.042325706,0.01,0,0.08,TRUE,0.02095439
603,0.546931031,0.129948119,0.065958617,0.55,0.129585704,0.112421282,0.046565321,0.01,0,0.08,TRUE,0.02323119
604,0.54736459,0.134475581,0.089863975,0.55,0.126382545,0.135703755,0.046623257,0.01,0,0.09,TRUE,0.0231163
605,0.548599792,0.13461008,0.114146615,0.55,0.120622101,0.154470688,0.042704274,0.01,0,0.12,TRUE,0.0198027
606,0.551856952,0.131979461,0.138355204,0.55,0.112404469,0.168288412,0.035813762,0.01,0,0.14,TRUE,0.01666505
