pos_drone_1_x,pos_drone_1_y,pos_drone_1_z,vel_drone_1_x,vel_drone_1_y,vel_drone_1_z,pos_drone_2_x,pos_drone_2_y,pos_drone_2_z,vel_drone_2_x,vel_drone_2_y,vel_drone_2_z,pos_drone_3_x,pos_drone_3_y,pos_drone_3_z,vel_drone_3_x,vel_drone_3_y,vel_drone_3_z,pos_drone_4_x,pos_drone_4_y,pos_drone_4_z,vel_drone_4_x,vel_drone_4_y,vel_drone_4_z,pos_drone_5_x,pos_drone_5_y,pos_drone_5_z,vel_drone_5_x,vel_drone_5_y,vel_drone_5_z,pos_drone_6_x,pos_drone_6_y,pos_drone_6_z,vel_drone_6_x,vel_drone_6_y,vel_drone_6_z,pos_drone_7_x,pos_drone_7_y,pos_drone_7_z,vel_drone_7_x,vel_drone_7_y,vel_drone_7_z,pos_drone_8_x,pos_drone_8_y,pos_drone_8_z,vel_drone_8_x,vel_drone_8_y,vel_drone_8_z,pos_drone_9_x,pos_drone_9_y,pos_drone_9_z,vel_drone_9_x,vel_drone_9_y,vel_drone_9_z,pos_drone_10_x,pos_drone_10_y,pos_drone_10_z,vel_drone_10_x,vel_drone_10_y,vel_drone_10_z,pos_drone_11_x,pos_drone_11_y,pos_drone_11_z,vel_drone_11_x,vel_drone_11_y,vel_drone_11_z,pos_drone_12_x,pos_drone_12_y,pos_drone_12_z,vel_drone_12_x,vel_drone_12_y,vel_drone_12_z,pos_goal_x,pos_goal_y,pos_goal_z
7.32139536862745,0.6927175575277662,1.0905248215590537,0.5825745932785276,-0.018792157041415847,-0.04673438209735385,6.667514194418506,-0.45472734730147263,0.6530879550703,0.6896350257011046,0.2652248432252329,0.004551391814033787,6.99075860631747,-0.6605609328436401,0.8019487404695678,0.7084058079898954,0.0008988781227730336,-0.009259851886252377,7.787477551040828,-0.5723564581573268,0.6485122795263214,0.5489645625369582,0.09355618550004055,0.05974688412549689,7.669324294752647,0.7563531207667478,1.0743394578717673,0.6069969700878252,-0.06940524830375547,-0.14826824845169145,7.447195327166235,-0.28828839416525526,0.7753730101017511,0.5798312557154108,0.21121583654818032,0.050456999397942945,7.024773681814149,0.2775350913975749,0.7750203933479859,0.6073444382447588,-0.2637606126100069,-0.05799240219828726,7.93143049670873,0.3770682980915236,0.9587427661076481,0.41486417378385293,-0.07490102022635903,-0.01436085270330835,8.228628992933213,0.5557394496127771,0.7544290327815226,0.40877807570281394,-0.10761595906335442,0.006248821769317223,7.467937753301986,0.5014338986440611,0.6028849908733013,0.537291373939134,-0.12465206839590194,0.0704213798617154,8.322467899329775,0.13525785502480026,0.4449111833315603,0.47819656075897415,-0.19427066948729924,0.044052736367574376,8.011004395984122,0.054612513761784304,0.784897906218371,0.31790221139848274,-0.05349551090693277,-0.009015253775979157,8.0,0.0,0.8
7.407798616941758,0.6894414070203138,1.0833485320191574,0.56872173571312,-0.025233556305059093,-0.04911334908325621,6.769901963613487,-0.41532130318249505,0.6539716547540456,0.6740269295458016,0.259662913896221,0.007392210980629657,7.095767017118044,-0.6594254809657816,0.8006041826824075,0.6901070486495999,0.01515452307873897,-0.00863632863826165,7.867826324357247,-0.5577519925700731,0.6574803097842087,0.5204277421477718,0.10156020480834925,0.05979273787334324,7.75913576301914,0.7453168944151101,1.0521957929411074,0.5893408311974643,-0.07809503065813476,-0.1468592307324768,7.5325213995940485,-0.2573032719972145,0.7830794793745849,0.5562782610507363,0.2011035568159287,0.052420340879595004,7.1153091167686435,0.23896212377968823,0.7659495877541712,0.599354058762895,-0.24885880878421354,-0.06574987446615077,7.992147123688207,0.3656980481840068,0.9565742507774205,0.3933938000467503,-0.0769274559480823,-0.014331452232182837,8.288570087703345,0.539190392730445,0.7554062036982133,0.38914257160067495,-0.1134608622660071,0.006801216703289051,7.5470765488850935,0.48244141607708846,0.6134367386575114,0.5162282228212107,-0.12863228779281158,0.07003958340797763,8.391501165730245,0.10671633925257969,0.4519215771730325,0.43992240867733673,-0.18564414385621372,0.049723946148793115,8.05850683530836,0.04594437282178504,0.7833330444334464,0.3154464790080959,-0.06218510945327195,-0.01306464749766946,8.0,0.0,0.8
7.492178966829423,0.6852556702423308,1.0758209679792343,0.5555076354031903,-0.030712306641438043,-0.051358388981978864,6.869771140618535,-0.3768086510407839,0.6552704417508505,0.6560332229931485,0.25330426938476996,0.01008588544370724,7.197881055490594,-0.6561704055932527,0.7993492897730509,0.6697527940547274,0.029114978212230302,-0.008064405029373833,7.943886857600395,-0.5420076750308067,0.6664399966948019,0.49179797242483125,0.10867861867245163,0.0596275444467843,7.846311914412971,0.7330796673417748,1.0302704536464486,0.5718629970797697,-0.08528382575273184,-0.1453855727099861,7.614322777896193,-0.22789612237300785,0.7910640341706162,0.5329054498444025,0.19009666486137605,0.054087137182240196,7.204664039481963,0.20289584492885204,0.7548559654914071,0.5914821974708463,-0.23037478409793125,-0.08483813801519893,8.049705912138313,0.3539930622720812,0.9545468392365665,0.37285485991518164,-0.07932547060284809,-0.01202806075616776,8.345578068122846,0.5217589841651931,0.7564596668735025,0.36974578396265123,-0.11932649107913476,0.007257327938942973,7.622946610078182,0.4629572115825903,0.6238480732501512,0.4935990598332255,-0.13099736620208663,0.06848315622886718,8.454932028113406,0.07947816785424745,0.4597481603822531,0.40396690160892296,-0.17702731738058944,0.05487614087060648,8.105676368973924,0.03618743907248694,0.7807390137855738,0.3133210114316438,-0.06770990197172065,-0.02320660024302286,8.0,0.0,0.8
7.574580582309209,0.680355978557374,1.0679781641165018,0.5422494272498475,-0.034584331908396736,-0.05328558665373909,6.966808895308755,-0.33929155606542444,0.6569677032796593,0.6362078236144555,0.24638555655492417,0.012713833271048497,7.296823151883049,-0.6508512458909339,0.7981775947622713,0.6477725800225955,0.042617832117485176,-0.007526986336925459,8.015655073771281,-0.5252753531934298,0.6753641649670156,0.4632383972476951,0.11453509340225705,0.059331662873237066,7.9308673061735995,0.7198761439879338,1.0085602930446615,0.5543348382953309,-0.0908699889705277,-0.14402394529417617,7.692647953870069,-0.2002104256823019,0.7992859313852819,0.509997425662261,0.17804839676984777,0.05571986991862341,7.292826285813103,0.16969123816668835,0.7403890737535188,0.5834668371546994,-0.21129980845754806,-0.11052197155208728,8.104251435360979,0.3419316919976835,0.9531010138578964,0.3532592183337399,-0.0815450013012325,-0.006268671870686721,8.399733425870853,0.5034616690706389,0.7575716610806382,0.35132535968538686,-0.1249586656469563,0.007559158848945702,7.6953016171741675,0.44325699381319317,0.6339371193437503,0.4691967612602358,-0.13136091511516712,0.06562439178198962,8.513229045124024,0.053485650130778495,0.4683048680285108,0.37191550101077564,-0.16920828536319435,0.05941220368985817,8.15251161625002,0.02584619929779902,0.7762304428974863,0.310918885330316,-0.06972201172680685,-0.03862275620904708,8.0,0.0,0.8
7.654965220866987,0.6749966584178356,1.0598679357777998,0.5285252359493906,-0.03674885595806465,-0.05491873303535465,7.060776025337333,-0.30284196883273357,0.6590559347965702,0.6151571328367706,0.2390611459306125,0.015286582547910502,7.392375994381711,-0.6435478695659006,0.7970847891276619,0.6245344383832521,0.05550570398547556,-0.007012572709620302,8.083157126851674,-0.5078045219490538,0.6842436597880085,0.4349597494005842,0.11822858688408464,0.059057744779999165,8.012769807936872,0.7059456400237,0.9870377995592114,0.5364200264726282,-0.09487436770836756,-0.14292579330513305,7.767579230235716,-0.17442850128351964,0.8078104036456896,0.4877098339687895,0.1645211888282029,0.05835776152534251,7.379769205849912,0.13919428212893206,0.7218962928355906,0.5751014061417766,-0.19482810154818503,-0.1375390766881686,8.155921616038505,0.3296009630038234,0.9527617578032703,0.3345972500327694,-0.08268150627576701,0.0028714396007221005,8.45121047781162,0.48434768135442136,0.7587177971702158,0.3339785952225913,-0.13014844041426718,0.007716855215002025,7.763875100520092,0.4236391092093335,0.6435196009207612,0.4431375425923791,-0.12981926958770107,0.06177682662297558,8.567025681442496,0.028573612311164714,0.4774997820233769,0.34422612185507395,-0.16279751352882169,0.06335845924496122,8.198949269244428,0.015439895646951148,0.7692024720115175,0.30793469944494956,-0.06844747541758525,-0.0563368132024384,8.0,0.0,0.8
7.733239546613813,0.6694189941640714,1.0515274814350064,0.5140087592279357,-0.037453736665582486,-0.05636079064330464,7.151550934825176,-0.26751476597979557,0.6615225774685595,0.5937479741979952,0.23140765215230277,0.017741002489420385,7.48437284483636,-0.6343622097891656,0.7960679686952233,0.6003404205311547,0.06764565364265976,-0.006514014839808402,8.146437849335987,-0.4899602431303799,0.6930884378387965,0.406940585918884,0.11936663153689928,0.058873903460806884,8.091948168047335,0.691528404639304,0.9656526994184597,0.517973654551775,-0.09722452660901482,-0.14224389614044242,7.839213677933314,-0.15079612972078468,0.8168362739252277,0.46607082512198894,0.14928808816223732,0.06251604150912854,7.46539498948534,0.11089770077282356,0.6995901720663541,0.5657343427479462,-0.18229435779344358,-0.16040904291551586,8.204862156823362,0.31722413049488307,0.9539986688410628,0.31690435424925945,-0.08191981218759627,0.014843927898353107,8.500098814731025,0.46449840730648756,0.7598816666997743,0.3166010253988319,-0.13469036402514556,0.007795124016757568,7.8284375467521965,0.4043635700193725,0.6524832253685872,0.41561729316618085,-0.12675609675688398,0.05734600025599877,8.616945752879822,0.004500549344290927,0.4872500672256896,0.3203306023595947,-0.15819369061862476,0.06679768891607016,8.244892463011173,0.005418105337735606,0.7595550144164448,0.3043069721567014,-0.06454244376245061,-0.07306941873173661,8.0,0.0,0.8
7.809265073562299,0.6638169299012686,1.0429781687095698,0.4984336664328837,-0.03706250989286818,-0.05771192860345209,7.239123474264964,-0.23335572889976716,0.6643462796526982,0.5724924439963197,0.22347792973117747,0.020036114301099896,7.572687885882206,-0.6234138629894748,0.7951250690236108,0.5754313021649736,0.07893811311121957,-0.006027283905700717,8.20552244189902,-0.47210666049521804,0.7019106992148174,0.3790230495401794,0.11825443147533496,0.05875998270430862,8.168323996007727,0.6768823690041097,0.9443342518935371,0.49903109474033525,-0.0977971307791718,-0.1420798179865692,7.90763342703506,-0.1295628257546467,0.8265901949921184,0.4447874781718526,0.13245179510450752,0.06814681724898707,7.549511419807353,0.08421455577061891,0.6743089792633159,0.5547727189252788,-0.17340349967965332,-0.17655901862885076,8.251190591361443,0.30513702867819975,0.9571992654352861,0.2996658235492421,-0.07853123640985121,0.029114103004648548,8.54631529926085,0.4440212997530754,0.7610518023516191,0.2981499778810227,-0.1384530490371882,0.00779213811253493,7.888777101375272,0.3856462315111047,0.6607396861823318,0.38683715454805845,-0.12228470783248677,0.05232665595068487,8.663486064725157,-0.019023058003787008,0.49748595356462544,0.2991399395138466,-0.1556318071633699,0.06982381819075079,8.290254955772745,-0.003878828877832234,0.747554600415011,0.3001336498154579,-0.05879560299344181,-0.08745880896235828,8.0,0.0,0.8
7.88286996816748,0.6583308699110609,1.0342281866665475,0.48163496040264175,-0.035905897484401525,-0.0590461087909081,7.323497904442675,-0.20039930302566622,0.6675058756939722,0.5509365631458542,0.21539264778122003,0.02222895335155444,7.657226694343121,-0.610836745728383,0.794254871958255,0.5499567032544017,0.08924388127783113,-0.005534536697685416,8.260453822381505,-0.45457198340990507,0.7107217668260141,0.35177993028734145,0.11494462638888994,0.05873876611639028,8.241824919496196,0.6622706044440207,0.9230049612313526,0.4795675325624833,-0.09672532768523295,-0.1423887161435638,7.972852472774276,-0.11094398415778349,0.837282026982143,0.4232788607044772,0.11448746065137583,0.07503237478910374,7.631836557708418,0.058683474501462184,0.6471070944450482,0.5416166840226542,-0.16680608817273002,-0.1855634566146391,8.294921408091914,0.2937596676000611,0.9626605941886417,0.2821515274663193,-0.07231220720536759,0.04490999812193901,8.589654210140164,0.42303739979870614,0.7622161700834176,0.27807482088378865,-0.14139184942584662,0.007720010971544469,7.944762473998397,0.367675091416142,0.6682300427430357,0.3577567963199776,-0.11690730558936795,0.04728071373060621,8.706964410659385,-0.042305089308653746,0.508154345181956,0.27937152600824056,-0.15502765688411096,0.07256559683114361,8.33491634161285,-0.012230147705081906,0.7336049934144788,0.2946577309488171,-0.05198319048237836,-0.09868639551240632,8.0,0.0,0.8
7.95386677399277,0.653052980104008,1.0252752209203704,0.46358598846744903,-0.03433081251039541,-0.06043562316357455,7.4045727618883435,-0.1686547395272524,0.6709913039929872,0.5283593520469934,0.20734744870654775,0.02437718480778578,7.737893309254558,-0.596823493164911,0.7934666370570541,0.5236747259011746,0.09777327344384489,-0.004891155702106242,8.311402337518357,-0.43768791522318845,0.7195440237267834,0.32612520833697833,0.10950920191383814,0.05907040018176372,8.312333653151834,0.6478907598376207,0.9016186946299579,0.45887228528517865,-0.09485104791764518,-0.14273591281515252,8.034798399699765,-0.09504522430514983,0.8490523795199871,0.4010493943357717,0.09632542200824429,0.08242586316769579,7.712018811424642,0.0340851320343293,0.6190405692196851,0.526047348424715,-0.16071085700193943,-0.1877029957922444,8.33597691724373,0.28348828703995554,0.9705176014461344,0.26389715458537194,-0.06372568979400463,0.06080253358495109,8.629862132858067,0.4016695624813803,0.7633671065895634,0.2563169086522852,-0.14352344611580517,0.007617318667675774,7.996441170415917,0.350516723223879,0.6750090469933728,0.32970427002916947,-0.11158446007788003,0.0429810368377453,8.747490273228658,-0.06557557729490734,0.5192170473160005,0.25951644664527773,-0.1552523087446691,0.0750535649334382,8.378591920892077,-0.019525322641337054,0.7182091403243517,0.28669337985130366,-0.04481378131544423,-0.10690368808756784,8.0,0.0,0.8
8.022076838707315,0.6480097480026209,1.0161050856542935,0.44443628502404997,-0.032872476778770525,-0.06196070022212334,7.482179050589746,-0.13811449067918885,0.6747922162465388,0.5046358938791644,0.1992988924846071,0.026406613606100977,7.814540634082839,-0.5817183409518641,0.7927943025562089,0.49628768109136145,0.10350277068618263,-0.003964264369507767,8.358623137354728,-0.421718484069422,0.7285507541239274,0.3021322297620813,0.1028825401282247,0.06185347486295945,8.379595303364788,0.6337799030860639,0.8802140755263448,0.4360578698991376,-0.09330448752048595,-0.14252878668550206,8.093359788416572,-0.08184159476398112,0.8619504798115558,0.3781433499688252,0.07868353029132143,0.0901946756503461,7.789699123311992,0.010447714834111844,0.5910941708075489,0.5081013257319964,-0.15378601569567835,-0.18373353218760724,8.374239120499672,0.27463239740744816,0.980696959689133,0.2449022945099142,-0.053452439334797465,0.07571952354642525,8.666704403356679,0.3800361583571963,0.7645048732959863,0.23322040251275122,-0.14490312935843788,0.0075967272093970944,8.044062575756104,0.3341225591685268,0.6812133736531919,0.30403573662462574,-0.10678279716186719,0.03969171696249989,8.784965570190426,-0.08884077702678836,0.5306292890084512,0.23853477474188545,-0.15467994516402014,0.07719423518969523,8.42089742882114,-0.025771114680060773,0.7015077548546613,0.2763963337758039,-0.03820597126959243,-0.1174002443200718,8.0,0.0,0.8
